HOUR,YEAR,MONTH,MONTH_NAME,DAY,DAY_OF_WEEK,DAY_NAME,HOUR_OF_DAY,SEASON,IS_WEEKEND,IS_PUBLIC_HOLIDAY,TOTALDEMAND,RRP,ALLSKY_IRRADIANCE,CLRSKY_IRRADIANCE,CLEARNESS_IDX,TEMP_2M,REL_HUMIDITY,WIND_SPEED,CASH_RATE_TARGET,ROOFTOP_SOLAR_MW,RRP_LAG_1H,RRP_LAG_3H,RRP_LAG_24H
26/4/2023 10:00,2023,4,April,26,2,Wednesday,10,Autumn,0,0,6492.717,67.434,468.520,631.720,0.550,22.130,57.600,2.260,3.600,2292.640,56.904,80.759,37.718
26/4/2023 11:00,2023,4,April,26,2,Wednesday,11,Autumn,0,0,6523.995,60.912,461.950,686.920,0.510,22.620,56.170,2.730,3.600,2270.650,67.434,34.712,4.428
26/4/2023 12:00,2023,4,April,26,2,Wednesday,12,Autumn,0,0,6519.711,68.162,468.750,678.550,0.520,22.900,55.460,3.240,3.600,2210.016,60.912,56.904,29.858
26/4/2023 13:00,2023,4,April,26,2,Wednesday,13,Autumn,0,0,6521.095,58.645,385.270,607.250,0.470,22.950,55.600,3.750,3.600,2039.175,68.162,67.434,66.870
26/4/2023 14:00,2023,4,April,26,2,Wednesday,14,Autumn,0,0,6889.877,77.603,360.480,479.270,0.540,22.710,56.980,4.160,3.600,1585.906,58.645,60.912,54.323
26/4/2023 15:00,2023,4,April,26,2,Wednesday,15,Autumn,0,0,7326.123,101.225,226.700,307.080,0.490,22.310,59.100,4.440,3.600,1064.786,77.603,68.162,85.195
26/4/2023 16:00,2023,4,April,26,2,Wednesday,16,Autumn,0,0,8058.480,131.799,99.070,120.000,0.460,21.760,62.120,4.540,3.600,374.716,101.225,58.645,124.834
26/4/2023 17:00,2023,4,April,26,2,Wednesday,17,Autumn,0,0,8793.082,225.912,0.000,0.000,0.000,20.890,67.320,4.490,3.600,14.261,131.799,77.603,264.545
26/4/2023 18:00,2023,4,April,26,2,Wednesday,18,Autumn,0,0,8990.416,149.520,0.000,0.000,0.000,20.410,70.310,4.810,3.600,0.000,225.912,101.225,192.525
26/4/2023 19:00,2023,4,April,26,2,Wednesday,19,Autumn,0,0,8472.751,105.741,0.000,0.000,0.000,20.120,71.540,4.710,3.600,0.000,149.520,131.799,119.286
26/4/2023 20:00,2023,4,April,26,2,Wednesday,20,Autumn,0,0,8106.902,100.319,0.000,0.000,0.000,19.950,71.830,4.610,3.600,0.000,105.741,225.912,109.338
26/4/2023 21:00,2023,4,April,26,2,Wednesday,21,Autumn,0,0,7766.379,98.187,0.000,0.000,0.000,19.890,71.530,4.670,3.600,0.000,100.319,149.520,113.212
26/4/2023 22:00,2023,4,April,26,2,Wednesday,22,Autumn,0,0,7583.868,105.820,0.000,0.000,0.000,19.850,71.740,4.780,3.600,0.000,98.187,105.741,103.599
26/4/2023 23:00,2023,4,April,26,2,Wednesday,23,Autumn,0,0,7425.697,102.267,0.000,0.000,0.000,19.800,72.740,4.770,3.600,0.000,105.820,100.319,98.210
27/4/2023 00:00,2023,4,April,27,3,Thursday,0,Autumn,0,0,7170.865,99.532,0.000,0.000,0.000,19.780,73.580,4.870,3.600,0.000,102.267,98.187,97.844
27/4/2023 01:00,2023,4,April,27,3,Thursday,1,Autumn,0,0,6832.826,90.267,0.000,0.000,0.000,19.650,74.570,4.690,3.600,0.000,99.532,105.820,93.618
27/4/2023 02:00,2023,4,April,27,3,Thursday,2,Autumn,0,0,6392.764,87.802,0.000,0.000,0.000,19.360,76.110,4.270,3.600,0.000,90.267,102.267,90.818
27/4/2023 03:00,2023,4,April,27,3,Thursday,3,Autumn,0,0,6164.297,89.892,0.000,0.000,0.000,19.130,77.350,3.920,3.600,0.000,87.802,99.532,89.117
27/4/2023 04:00,2023,4,April,27,3,Thursday,4,Autumn,0,0,6234.168,85.526,0.000,0.000,0.000,18.920,78.620,3.650,3.600,0.000,89.892,90.267,98.299
27/4/2023 05:00,2023,4,April,27,3,Thursday,5,Autumn,0,0,6581.818,86.723,0.000,0.000,0.000,18.680,79.850,3.340,3.600,0.000,85.526,87.802,103.111
27/4/2023 06:00,2023,4,April,27,3,Thursday,6,Autumn,0,0,7333.947,105.986,9.750,12.800,0.260,18.450,80.900,3.110,3.600,49.085,86.723,89.892,126.556
27/4/2023 07:00,2023,4,April,27,3,Thursday,7,Autumn,0,0,7769.047,106.895,137.930,162.450,0.500,18.850,78.570,2.980,3.600,543.780,105.986,85.526,80.759
27/4/2023 08:00,2023,4,April,27,3,Thursday,8,Autumn,0,0,7319.962,68.527,307.880,351.700,0.600,19.790,72.780,3.190,3.600,1329.893,106.895,86.723,34.712
27/4/2023 09:00,2023,4,April,27,3,Thursday,9,Autumn,0,0,6531.458,16.226,460.880,512.350,0.650,21.100,66.580,3.960,3.600,2088.247,68.527,105.986,56.904
27/4/2023 10:00,2023,4,April,27,3,Thursday,10,Autumn,0,0,6056.090,14.505,602.250,623.880,0.720,22.220,60.980,4.290,3.600,2560.507,16.226,106.895,67.434
27/4/2023 11:00,2023,4,April,27,3,Thursday,11,Autumn,0,0,5835.798,33.343,618.330,677.780,0.680,22.990,57.500,4.410,3.600,2717.958,14.505,68.527,60.912
27/4/2023 12:00,2023,4,April,27,3,Thursday,12,Autumn,0,0,5912.342,52.038,566.280,668.620,0.630,23.510,55.320,4.380,3.600,2613.302,33.343,16.226,68.162
27/4/2023 13:00,2023,4,April,27,3,Thursday,13,Autumn,0,0,6145.624,53.830,552.780,596.880,0.680,23.760,54.600,4.490,3.600,2332.586,52.038,14.505,58.645
27/4/2023 14:00,2023,4,April,27,3,Thursday,14,Autumn,0,0,6550.933,89.460,431.980,468.980,0.650,23.710,55.070,4.660,3.600,1806.391,53.830,33.343,77.603
27/4/2023 15:00,2023,4,April,27,3,Thursday,15,Autumn,0,0,7186.231,91.214,272.600,297.600,0.600,23.490,56.190,4.840,3.600,1109.373,89.460,52.038,101.225
27/4/2023 16:00,2023,4,April,27,3,Thursday,16,Autumn,0,0,8076.339,150.626,103.530,112.450,0.490,22.990,58.880,4.970,3.600,366.099,91.214,53.830,131.799
27/4/2023 17:00,2023,4,April,27,3,Thursday,17,Autumn,0,0,8776.315,281.184,0.000,0.000,0.000,21.860,65.480,4.920,3.600,12.896,150.626,89.460,225.912
27/4/2023 18:00,2023,4,April,27,3,Thursday,18,Autumn,0,0,9002.175,266.479,0.000,0.000,0.000,21.210,71.230,5.020,3.600,0.000,281.184,91.214,149.520
27/4/2023 19:00,2023,4,April,27,3,Thursday,19,Autumn,0,0,8648.892,141.485,0.000,0.000,0.000,20.860,74.680,4.950,3.600,0.000,266.479,150.626,105.741
27/4/2023 20:00,2023,4,April,27,3,Thursday,20,Autumn,0,0,8297.496,111.817,0.000,0.000,0.000,20.630,76.810,4.730,3.600,0.000,141.485,281.184,100.319
27/4/2023 21:00,2023,4,April,27,3,Thursday,21,Autumn,0,0,7938.827,108.308,0.000,0.000,0.000,20.430,78.420,4.480,3.600,0.000,111.817,266.479,98.187
27/4/2023 22:00,2023,4,April,27,3,Thursday,22,Autumn,0,0,7725.212,106.249,0.000,0.000,0.000,20.190,79.980,4.200,3.600,0.000,108.308,141.485,105.820
27/4/2023 23:00,2023,4,April,27,3,Thursday,23,Autumn,0,0,7487.440,106.027,0.000,0.000,0.000,19.900,81.620,3.950,3.600,0.000,106.249,111.817,102.267
28/4/2023 00:00,2023,4,April,28,4,Friday,0,Autumn,0,0,7258.972,116.708,0.000,0.000,0.000,19.540,83.730,3.790,3.600,0.000,106.027,108.308,99.532
28/4/2023 01:00,2023,4,April,28,4,Friday,1,Autumn,0,0,6888.712,105.092,0.000,0.000,0.000,19.130,85.930,3.550,3.600,0.000,116.708,106.249,90.267
28/4/2023 02:00,2023,4,April,28,4,Friday,2,Autumn,0,0,6420.351,86.257,0.000,0.000,0.000,18.790,86.760,3.490,3.600,0.000,105.092,106.027,87.802
28/4/2023 03:00,2023,4,April,28,4,Friday,3,Autumn,0,0,6206.008,86.228,0.000,0.000,0.000,18.500,87.470,3.520,3.600,0.000,86.257,116.708,89.892
28/4/2023 04:00,2023,4,April,28,4,Friday,4,Autumn,0,0,6220.637,91.783,0.000,0.000,0.000,18.250,88.590,3.590,3.600,0.000,86.228,105.092,85.526
28/4/2023 05:00,2023,4,April,28,4,Friday,5,Autumn,0,0,6577.154,90.352,0.000,0.000,0.000,18.030,89.420,3.600,3.600,0.000,91.783,86.257,86.723
28/4/2023 06:00,2023,4,April,28,4,Friday,6,Autumn,0,0,7380.749,105.773,11.020,11.120,0.310,17.830,89.680,3.490,3.600,64.836,90.352,86.228,105.986
28/4/2023 07:00,2023,4,April,28,4,Friday,7,Autumn,0,0,7768.512,100.052,149.930,151.850,0.550,18.340,86.320,3.450,3.600,580.838,105.773,91.783,106.895
28/4/2023 08:00,2023,4,April,28,4,Friday,8,Autumn,0,0,7354.380,50.106,338.650,342.020,0.660,19.200,81.220,3.540,3.600,1378.600,100.052,90.352,68.527
28/4/2023 09:00,2023,4,April,28,4,Friday,9,Autumn,0,0,6689.729,47.224,498.920,502.480,0.710,20.530,73.690,3.650,3.600,2042.958,50.106,105.773,16.226
28/4/2023 10:00,2023,4,April,28,4,Friday,10,Autumn,0,0,6335.193,62.900,606.720,617.830,0.730,22.100,65.010,3.940,3.600,2444.756,47.224,100.052,14.505
28/4/2023 11:00,2023,4,April,28,4,Friday,11,Autumn,0,0,6033.746,48.754,666.700,673.470,0.740,23.670,57.080,4.000,3.600,2659.557,62.900,50.106,33.343
28/4/2023 12:00,2023,4,April,28,4,Friday,12,Autumn,0,0,6000.914,83.206,657.700,660.280,0.740,24.680,52.730,3.930,3.600,2566.222,48.754,47.224,52.038
28/4/2023 13:00,2023,4,April,28,4,Friday,13,Autumn,0,0,6238.040,107.812,587.050,592.200,0.730,25.120,51.710,3.790,3.600,2229.767,83.206,62.900,53.830
28/4/2023 14:00,2023,4,April,28,4,Friday,14,Autumn,0,0,6803.045,110.330,456.050,464.520,0.700,25.250,52.610,3.750,3.600,1660.563,107.812,48.754,89.460
28/4/2023 15:00,2023,4,April,28,4,Friday,15,Autumn,0,0,7538.377,114.531,288.080,293.750,0.640,25.140,53.430,4.040,3.600,975.059,110.330,83.206,91.214
28/4/2023 16:00,2023,4,April,28,4,Friday,16,Autumn,0,0,8361.679,183.877,107.000,108.570,0.520,24.530,55.970,4.490,3.600,306.995,114.531,107.812,150.626
28/4/2023 17:00,2023,4,April,28,4,Friday,17,Autumn,0,0,8814.028,283.058,0.000,0.000,0.000,23.390,60.150,5.260,3.600,8.275,183.877,110.330,281.184
28/4/2023 18:00,2023,4,April,28,4,Friday,18,Autumn,0,0,8858.124,256.202,0.000,0.000,0.000,22.700,64.160,5.850,3.600,0.000,283.058,114.531,266.479
28/4/2023 19:00,2023,4,April,28,4,Friday,19,Autumn,0,0,8357.534,190.417,0.000,0.000,0.000,22.310,67.630,6.100,3.600,0.000,256.202,183.877,141.485
28/4/2023 20:00,2023,4,April,28,4,Friday,20,Autumn,0,0,8076.718,184.885,0.000,0.000,0.000,21.900,71.750,5.710,3.600,0.000,190.417,283.058,111.817
28/4/2023 21:00,2023,4,April,28,4,Friday,21,Autumn,0,0,7810.246,157.293,0.000,0.000,0.000,21.510,74.720,5.270,3.600,0.000,184.885,256.202,108.308
28/4/2023 22:00,2023,4,April,28,4,Friday,22,Autumn,0,0,7676.398,175.125,0.000,0.000,0.000,21.250,75.220,4.840,3.600,0.000,157.293,190.417,106.249
28/4/2023 23:00,2023,4,April,28,4,Friday,23,Autumn,0,0,7528.799,195.442,0.000,0.000,0.000,20.910,75.540,4.530,3.600,0.000,175.125,184.885,106.027
29/4/2023 00:00,2023,4,April,29,5,Saturday,0,Autumn,1,0,7232.288,141.525,0.000,0.000,0.000,20.510,76.250,4.230,3.600,0.000,195.442,157.293,116.708
29/4/2023 01:00,2023,4,April,29,5,Saturday,1,Autumn,1,0,6848.975,124.448,0.000,0.000,0.000,20.130,76.810,3.990,3.600,0.000,141.525,175.125,105.092
29/4/2023 02:00,2023,4,April,29,5,Saturday,2,Autumn,1,0,6341.482,119.993,0.000,0.000,0.000,19.740,76.770,3.580,3.600,0.000,124.448,195.442,86.257
29/4/2023 03:00,2023,4,April,29,5,Saturday,3,Autumn,1,0,6064.544,116.475,0.000,0.000,0.000,19.410,76.540,3.160,3.600,0.000,119.993,141.525,86.228
29/4/2023 04:00,2023,4,April,29,5,Saturday,4,Autumn,1,0,6073.349,125.254,0.000,0.000,0.000,19.210,76.880,3.090,3.600,0.000,116.475,124.448,91.783
29/4/2023 05:00,2023,4,April,29,5,Saturday,5,Autumn,1,0,6232.974,132.368,0.000,0.000,0.000,19.240,76.890,3.240,3.600,0.000,125.254,119.993,90.352
29/4/2023 06:00,2023,4,April,29,5,Saturday,6,Autumn,1,0,6624.033,150.776,5.280,10.200,0.150,19.290,78.240,3.680,3.600,19.314,132.368,116.475,105.773
29/4/2023 07:00,2023,4,April,29,5,Saturday,7,Autumn,1,0,7022.410,155.258,39.030,145.500,0.150,19.420,79.890,3.440,3.600,185.188,150.776,125.254,100.052
29/4/2023 08:00,2023,4,April,29,5,Saturday,8,Autumn,1,0,7395.270,142.208,69.930,327.620,0.140,19.480,81.040,2.600,3.600,374.558,155.258,132.368,50.106
29/4/2023 09:00,2023,4,April,29,5,Saturday,9,Autumn,1,0,7610.119,161.657,163.950,483.600,0.230,19.210,82.340,1.340,3.600,610.242,142.208,150.776,47.224
29/4/2023 10:00,2023,4,April,29,5,Saturday,10,Autumn,1,0,7536.656,124.268,258.550,592.280,0.310,19.060,83.180,0.670,3.600,872.152,161.657,155.258,62.900
29/4/2023 11:00,2023,4,April,29,5,Saturday,11,Autumn,1,0,7486.152,130.822,243.350,640.750,0.270,19.050,83.550,0.560,3.600,928.149,124.268,142.208,48.754
29/4/2023 12:00,2023,4,April,29,5,Saturday,12,Autumn,1,0,7372.411,118.468,265.920,632.150,0.300,19.050,83.000,0.250,3.600,941.191,130.822,161.657,83.206
29/4/2023 13:00,2023,4,April,29,5,Saturday,13,Autumn,1,0,7404.359,131.958,275.400,561.780,0.340,19.160,82.420,1.260,3.600,733.778,118.468,124.268,107.812
29/4/2023 14:00,2023,4,April,29,5,Saturday,14,Autumn,1,0,7687.801,162.773,213.800,435.830,0.330,19.190,83.370,2.350,3.600,550.869,131.958,130.822,110.330
29/4/2023 15:00,2023,4,April,29,5,Saturday,15,Autumn,1,0,7848.933,159.987,121.220,268.330,0.270,19.070,84.360,3.070,3.600,378.861,162.773,118.468,114.531
29/4/2023 16:00,2023,4,April,29,5,Saturday,16,Autumn,1,0,8203.306,227.498,36.000,90.900,0.180,18.740,86.240,3.380,3.600,130.074,159.987,131.958,183.877
29/4/2023 17:00,2023,4,April,29,5,Saturday,17,Autumn,1,0,8526.280,309.418,0.000,0.000,0.000,18.340,88.510,3.770,3.600,4.182,227.498,162.773,283.058
29/4/2023 18:00,2023,4,April,29,5,Saturday,18,Autumn,1,0,8525.259,317.062,0.000,0.000,0.000,18.300,88.740,4.030,3.600,0.000,309.418,159.987,256.202
29/4/2023 19:00,2023,4,April,29,5,Saturday,19,Autumn,1,0,8104.353,266.197,0.000,0.000,0.000,18.310,88.340,3.730,3.600,0.000,317.062,227.498,190.417
29/4/2023 20:00,2023,4,April,29,5,Saturday,20,Autumn,1,0,7817.936,285.877,0.000,0.000,0.000,18.360,88.380,3.500,3.600,0.000,266.197,309.418,184.885
29/4/2023 21:00,2023,4,April,29,5,Saturday,21,Autumn,1,0,7596.187,262.822,0.000,0.000,0.000,18.380,89.000,3.360,3.600,0.000,285.877,317.062,157.293
29/4/2023 22:00,2023,4,April,29,5,Saturday,22,Autumn,1,0,7522.620,264.204,0.000,0.000,0.000,18.370,89.830,3.480,3.600,0.000,262.822,266.197,175.125
29/4/2023 23:00,2023,4,April,29,5,Saturday,23,Autumn,1,0,7327.816,282.962,0.000,0.000,0.000,18.380,90.690,3.590,3.600,0.000,264.204,285.877,195.442
30/4/2023 00:00,2023,4,April,30,6,Sunday,0,Autumn,1,0,7086.709,265.663,0.000,0.000,0.000,18.410,90.580,3.420,3.600,0.000,282.962,262.822,141.525
30/4/2023 01:00,2023,4,April,30,6,Sunday,1,Autumn,1,0,6704.606,204.868,0.000,0.000,0.000,18.320,91.370,3.540,3.600,0.000,265.663,264.204,124.448
30/4/2023 02:00,2023,4,April,30,6,Sunday,2,Autumn,1,0,6312.035,167.150,0.000,0.000,0.000,18.040,92.710,3.640,3.600,0.000,204.868,282.962,119.993
30/4/2023 03:00,2023,4,April,30,6,Sunday,3,Autumn,1,0,6097.751,168.240,0.000,0.000,0.000,17.770,93.820,3.500,3.600,0.000,167.150,265.663,116.475
30/4/2023 04:00,2023,4,April,30,6,Sunday,4,Autumn,1,0,6038.777,210.599,0.000,0.000,0.000,17.600,93.670,3.330,3.600,0.000,168.240,204.868,125.254
30/4/2023 05:00,2023,4,April,30,6,Sunday,5,Autumn,1,0,6117.070,177.091,0.000,0.000,0.000,17.290,93.610,3.280,3.600,0.000,210.599,167.150,132.368
30/4/2023 06:00,2023,4,April,30,6,Sunday,6,Autumn,1,0,6382.783,177.688,6.380,9.450,0.200,16.750,94.140,3.020,3.600,40.934,177.091,168.240,150.776
30/4/2023 07:00,2023,4,April,30,6,Sunday,7,Autumn,1,0,6639.687,158.048,83.800,140.800,0.320,16.850,92.670,2.430,3.600,373.884,177.688,210.599,155.258
30/4/2023 08:00,2023,4,April,30,6,Sunday,8,Autumn,1,0,6774.138,107.930,193.730,320.100,0.390,16.930,90.260,1.640,3.600,888.182,158.048,177.091,142.208
30/4/2023 09:00,2023,4,April,30,6,Sunday,9,Autumn,1,0,6805.959,125.397,333.420,472.420,0.480,17.180,88.200,1.410,3.600,1286.445,107.930,177.688,161.657
30/4/2023 10:00,2023,4,April,30,6,Sunday,10,Autumn,1,0,6661.017,111.924,436.380,588.200,0.530,17.710,85.770,1.920,3.600,1572.392,125.397,158.048,124.268
30/4/2023 11:00,2023,4,April,30,6,Sunday,11,Autumn,1,0,6408.746,84.113,503.150,659.050,0.570,18.320,80.940,2.250,3.600,1719.212,111.924,107.930,130.822
30/4/2023 12:00,2023,4,April,30,6,Sunday,12,Autumn,1,0,6125.799,50.435,579.530,651.450,0.660,18.940,75.270,2.490,3.600,1873.300,84.113,125.397,118.468
30/4/2023 13:00,2023,4,April,30,6,Sunday,13,Autumn,1,0,6111.372,76.403,515.970,581.720,0.650,19.360,70.830,2.630,3.600,1710.905,50.435,111.924,131.958
30/4/2023 14:00,2023,4,April,30,6,Sunday,14,Autumn,1,0,6397.967,111.601,400.730,456.230,0.620,19.490,68.660,2.870,3.600,1337.213,76.403,84.113,162.773
30/4/2023 15:00,2023,4,April,30,6,Sunday,15,Autumn,1,0,7106.106,177.246,230.150,287.080,0.530,19.330,68.400,3.250,3.600,762.203,111.601,50.435,159.987
30/4/2023 16:00,2023,4,April,30,6,Sunday,16,Autumn,1,0,7852.646,296.204,78.950,101.200,0.410,19.020,68.990,3.560,3.600,249.683,177.246,76.403,227.498
30/4/2023 17:00,2023,4,April,30,6,Sunday,17,Autumn,1,0,8583.291,451.986,0.000,0.000,0.000,18.400,70.490,3.970,3.600,6.898,296.204,111.601,309.418
30/4/2023 18:00,2023,4,April,30,6,Sunday,18,Autumn,1,0,8832.794,415.798,0.000,0.000,0.000,17.940,69.660,4.510,3.600,0.000,451.986,177.246,317.062
30/4/2023 19:00,2023,4,April,30,6,Sunday,19,Autumn,1,0,8505.237,302.262,0.000,0.000,0.000,17.260,69.020,4.800,3.600,0.000,415.798,296.204,266.197
30/4/2023 20:00,2023,4,April,30,6,Sunday,20,Autumn,1,0,8179.622,248.721,0.000,0.000,0.000,16.430,69.950,4.740,3.600,0.000,302.262,451.986,285.877
30/4/2023 21:00,2023,4,April,30,6,Sunday,21,Autumn,1,0,7750.100,237.463,0.000,0.000,0.000,15.760,71.950,4.460,3.600,0.000,248.721,415.798,262.822
30/4/2023 22:00,2023,4,April,30,6,Sunday,22,Autumn,1,0,7552.043,238.998,0.000,0.000,0.000,15.330,74.330,4.180,3.600,0.000,237.463,302.262,264.204
30/4/2023 23:00,2023,4,April,30,6,Sunday,23,Autumn,1,0,7282.724,235.627,0.000,0.000,0.000,15.320,75.390,3.920,3.600,0.000,238.998,248.721,282.962
1/5/2023 00:00,2023,5,May,1,0,Monday,0,Autumn,0,0,6998.650,426.936,0.000,0.000,0.000,15.310,76.350,3.680,3.830,0.000,235.627,237.463,265.663
1/5/2023 01:00,2023,5,May,1,0,Monday,1,Autumn,0,0,6708.090,374.508,0.000,0.000,0.000,15.280,77.600,3.570,3.830,0.000,426.936,238.998,204.868
1/5/2023 02:00,2023,5,May,1,0,Monday,2,Autumn,0,0,6345.923,570.822,0.000,0.000,0.000,15.190,78.880,3.540,3.830,0.000,374.508,235.627,167.150
1/5/2023 03:00,2023,5,May,1,0,Monday,3,Autumn,0,0,6213.938,138.904,0.000,0.000,0.000,14.990,80.190,3.530,3.830,0.000,570.822,426.936,168.240
1/5/2023 04:00,2023,5,May,1,0,Monday,4,Autumn,0,0,6309.422,156.317,0.000,0.000,0.000,14.610,82.020,3.570,3.830,0.000,138.904,374.508,210.599
1/5/2023 05:00,2023,5,May,1,0,Monday,5,Autumn,0,0,6676.271,415.135,0.000,0.000,0.000,14.320,83.320,3.620,3.830,0.000,156.317,570.822,177.091
1/5/2023 06:00,2023,5,May,1,0,Monday,6,Autumn,0,0,7635.672,168.059,7.500,9.300,0.240,14.180,82.630,3.610,3.830,53.535,415.135,138.904,177.688
1/5/2023 07:00,2023,5,May,1,0,Monday,7,Autumn,0,0,8179.922,247.888,119.470,146.620,0.460,14.850,78.600,3.420,3.830,538.278,168.059,156.317,158.048
1/5/2023 08:00,2023,5,May,1,0,Monday,8,Autumn,0,0,7767.912,194.917,292.420,337.650,0.590,15.600,73.190,3.250,3.830,1280.131,247.888,415.135,107.930
1/5/2023 09:00,2023,5,May,1,0,Monday,9,Autumn,0,0,7124.148,171.157,479.330,502.020,0.700,16.440,67.550,2.780,3.830,1898.515,194.917,168.059,125.397
1/5/2023 10:00,2023,5,May,1,0,Monday,10,Autumn,0,0,6516.977,136.389,602.200,617.470,0.730,17.400,62.070,2.220,3.830,2326.140,171.157,247.888,111.924
1/5/2023 11:00,2023,5,May,1,0,Monday,11,Autumn,0,0,6153.224,117.007,662.530,677.830,0.750,18.250,56.790,1.660,3.830,2503.218,136.389,194.917,84.113
1/5/2023 12:00,2023,5,May,1,0,Monday,12,Autumn,0,0,6140.796,109.612,616.720,667.620,0.710,18.860,51.740,1.090,3.830,2356.289,117.007,171.157,50.435
1/5/2023 13:00,2023,5,May,1,0,Monday,13,Autumn,0,0,6365.281,119.001,544.550,594.830,0.690,19.100,47.880,0.680,3.830,2040.553,109.612,136.389,76.403
1/5/2023 14:00,2023,5,May,1,0,Monday,14,Autumn,0,0,6832.501,130.743,411.100,465.000,0.640,19.130,45.970,0.860,3.830,1515.497,119.001,117.007,111.601
1/5/2023 15:00,2023,5,May,1,0,Monday,15,Autumn,0,0,7460.778,173.703,242.180,291.080,0.560,19.160,46.020,1.560,3.830,878.974,130.743,109.612,177.246
1/5/2023 16:00,2023,5,May,1,0,Monday,16,Autumn,0,0,8345.802,271.528,76.570,100.930,0.410,18.960,49.810,2.090,3.830,276.995,173.703,119.001,296.204
1/5/2023 17:00,2023,5,May,1,0,Monday,17,Autumn,0,0,9292.627,340.087,0.000,0.000,0.000,18.280,55.360,3.160,3.830,6.313,271.528,130.743,451.986
1/5/2023 18:00,2023,5,May,1,0,Monday,18,Autumn,0,0,9634.319,312.489,0.000,0.000,0.000,18.190,58.720,4.620,3.830,0.000,340.087,173.703,415.798
1/5/2023 19:00,2023,5,May,1,0,Monday,19,Autumn,0,0,9205.217,248.096,0.000,0.000,0.000,17.940,61.270,5.610,3.830,0.000,312.489,271.528,302.262
1/5/2023 20:00,2023,5,May,1,0,Monday,20,Autumn,0,0,8780.643,203.694,0.000,0.000,0.000,16.930,66.180,5.960,3.830,0.000,248.096,340.087,248.721
1/5/2023 21:00,2023,5,May,1,0,Monday,21,Autumn,0,0,8319.819,180.976,0.000,0.000,0.000,15.860,71.930,5.700,3.830,0.000,203.694,312.489,237.463
1/5/2023 22:00,2023,5,May,1,0,Monday,22,Autumn,0,0,8028.104,154.051,0.000,0.000,0.000,15.270,75.690,5.380,3.830,0.000,180.976,248.096,238.998
1/5/2023 23:00,2023,5,May,1,0,Monday,23,Autumn,0,0,7774.436,135.688,0.000,0.000,0.000,15.000,77.930,5.150,3.830,0.000,154.051,203.694,235.627
2/5/2023 00:00,2023,5,May,2,1,Tuesday,0,Autumn,0,0,7521.169,145.642,0.000,0.000,0.000,14.880,78.990,5.130,3.830,0.000,135.688,180.976,426.936
2/5/2023 01:00,2023,5,May,2,1,Tuesday,1,Autumn,0,0,7169.917,126.863,0.000,0.000,0.000,14.960,78.950,5.260,3.830,0.000,145.642,154.051,374.508
2/5/2023 02:00,2023,5,May,2,1,Tuesday,2,Autumn,0,0,6668.168,113.200,0.000,0.000,0.000,15.060,78.800,5.460,3.830,0.000,126.863,135.688,570.822
2/5/2023 03:00,2023,5,May,2,1,Tuesday,3,Autumn,0,0,6373.274,92.876,0.000,0.000,0.000,15.150,78.730,5.560,3.830,0.000,113.200,145.642,138.904
2/5/2023 04:00,2023,5,May,2,1,Tuesday,4,Autumn,0,0,6365.886,93.869,0.000,0.000,0.000,15.210,78.830,5.620,3.830,0.000,92.876,126.863,156.317
2/5/2023 05:00,2023,5,May,2,1,Tuesday,5,Autumn,0,0,6808.486,117.331,0.000,0.000,0.000,15.190,79.350,5.550,3.830,0.000,93.869,113.200,415.135
2/5/2023 06:00,2023,5,May,2,1,Tuesday,6,Autumn,0,0,7785.618,215.833,8.400,9.000,0.290,15.180,79.820,5.420,3.830,44.882,117.331,92.876,168.059
2/5/2023 07:00,2023,5,May,2,1,Tuesday,7,Autumn,0,0,8264.443,227.528,136.380,144.070,0.530,15.910,77.280,5.240,3.830,515.683,215.833,93.869,247.888
2/5/2023 08:00,2023,5,May,2,1,Tuesday,8,Autumn,0,0,7783.217,165.447,322.300,329.450,0.650,17.010,71.930,5.530,3.830,1256.658,227.528,117.331,194.917
2/5/2023 09:00,2023,5,May,2,1,Tuesday,9,Autumn,0,0,7000.181,106.811,482.300,485.150,0.700,18.300,65.020,5.760,3.830,1906.293,165.447,215.833,171.157
2/5/2023 10:00,2023,5,May,2,1,Tuesday,10,Autumn,0,0,6378.747,66.654,593.700,597.750,0.730,19.460,58.540,5.630,3.830,2317.287,106.811,227.528,136.389
2/5/2023 11:00,2023,5,May,2,1,Tuesday,11,Autumn,0,0,5900.265,40.305,651.000,657.280,0.740,20.370,54.360,5.250,3.830,2471.473,66.654,165.447,117.007
2/5/2023 12:00,2023,5,May,2,1,Tuesday,12,Autumn,0,0,6214.597,79.129,598.720,645.080,0.690,21.070,52.350,4.810,3.830,2148.000,40.305,106.811,109.612
2/5/2023 13:00,2023,5,May,2,1,Tuesday,13,Autumn,0,0,6519.074,92.515,404.350,571.950,0.520,21.560,51.200,4.390,3.830,1789.586,79.129,66.654,119.001
2/5/2023 14:00,2023,5,May,2,1,Tuesday,14,Autumn,0,0,6944.606,126.836,304.380,443.150,0.480,21.830,50.960,4.150,3.830,1302.391,92.515,40.305,130.743
2/5/2023 15:00,2023,5,May,2,1,Tuesday,15,Autumn,0,0,7623.100,200.507,177.730,273.020,0.420,21.890,51.750,4.020,3.830,731.667,126.836,79.129,173.703
